Voucher Number,Reference,Date,Voucher Type,Party Name,Party Alias,Buyer's TIN No.,CST Number,Item Name,Godown,Item Batch,Acutal Quantity,Billed Quantity,Alternate Actual Quantity,Alternate Billed Quantity,Rate,Purchase Rate,Unit,Discount,Discount Amount,Margin,Amount,Purchase/Sales Ledger,Narration
PFIDEL1567/22-23,P.O.NUMBER: JPEE10919,16-Mar-23,Sales (22-23),J.PEE ENGINEERS & PACKAGING PVT. LTD,,,07797137244,KP 36,Main Location,Primary Batch,2.00,2.00,,,850.00,745.00,Nos,0,,230.24,1700.00,GST Sales,
PFIDEL1567/22-23,P.O.NUMBER: JPEE10919,16-Mar-23,Sales (22-23),J.PEE ENGINEERS & PACKAGING PVT. LTD,,,07797137244,"SP BB 20""",Main Location,Primary Batch,5.00,5.00,,,220.00,155.00,Nos,0,,338.10,1100.00,GST Sales,
PFIDEL1568/22-23,D-SO53561/22-23,16-Mar-23,Sales (22-23),Ambika Water Solution Technology,,,,"20"" BB L -1""",Main Location,Primary Batch,1.00,1.00,,,450.00,300.00,Nos,0,,150.20,450.00,GST Sales,
PFIDEL1568/22-23,D-SO53561/22-23,16-Mar-23,Sales (22-23),Ambika Water Solution Technology,,,,SFM-20-600-3600,Main Location,Primary Batch,1.00,1.00,,,375.00,275.00,Nos,0,,100.17,375.00,GST Sales,
PFIDEL1568/22-23,D-SO53561/22-23,16-Mar-23,Sales (22-23),Ambika Water Solution Technology,,,,Spare Parts,Main Location,Primary Batch,1.00,1.00,,,300.00,595.88,Nos,0,,-295.75,300.00,GST Sales,
PFIDEL1569/22-23,D-SO53562/22-23,16-Mar-23,Sales (22-23),Mammoth Booster & Filteration,,,,"BB 20""- 4""",Main Location,Primary Batch,10.00,10.00,,,230.00,190.00,Nos,0,,400.00,2300.00,GST Sales,
PFIDEL1570/22-23,D-SO53563/22-23,16-Mar-23,Sales (22-23),A 2 Z  Supply,,,,20NB TMS,Main Location,Primary Batch,2.00,2.00,,,800.00,630.00,Nos,0,,540.00,1600.00,GST Sales,
PFIDEL1571/22-23,D-SO53560/22-23,16-Mar-23,Sales (22-23),Chem Water Solutions,,,,"SP 20""",Main Location,Primary Batch,25.00,25.00,,,80.00,52.00,Nos,0,,1350.00,2000.00,GST Sales,
PFIDEL1572/22-23,D-SO53567/22-23,17-Mar-23,Sales (22-23),Bioneer Technologies,,,,"20"" PP Bag Assembly",Main Location,Primary Batch,2.00,2.00,,,1150.00,750.00,Nos,0,,800.04,2300.00,GST Sales,
PFIDEL1572/22-23,D-SO53567/22-23,17-Mar-23,Sales (22-23),Bioneer Technologies,,,,25NB TMF,Main Location,Primary Batch,8.00,8.00,,,850.00,680.00,Nos,0,,1360.11,6800.00,GST Sales,
PFIDEL1572/22-23,D-SO53567/22-23,17-Mar-23,Sales (22-23),Bioneer Technologies,,,,BP 420,Main Location,Primary Batch,4.00,4.00,,,220.00,60.00,Nos,0,,640.01,880.00,GST Sales,
PFIDEL1572/22-23,D-SO53567/22-23,17-Mar-23,Sales (22-23),Bioneer Technologies,,,,"QP 1248 - 2.5"" T",Main Location,Primary Batch,2.00,2.00,,,2550.00,2234.67,Nos,0,,630.74,5100.00,GST Sales,
PFIDEL1572/22-23,D-SO53567/22-23,17-Mar-23,Sales (22-23),Bioneer Technologies,,,,TSF 1248,Main Location,Primary Batch,4.00,4.00,,,2675.00,2423.00,Nos,0,,1008.17,10700.00,GST Sales,
PFIDEL1573/22-23,D-SO53566/22-23,17-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,25NB TMF,Main Location,Primary Batch,2.00,2.00,,,900.00,680.00,Nos,0,,440.01,1800.00,GST Sales,
PFIDEL1573/22-23,D-SO53566/22-23,17-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,Carbon 600 IV,Main Location,Primary Batch,25.00,25.00,,,24.00,14.00,Nos,0,,250.00,600.00,GST Sales,
PFIDEL1573/22-23,D-SO53566/22-23,17-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,FM 15 (40-400),Main Location,Primary Batch,2.00,2.00,,,500.00,489.18,Nos,0,,21.65,1000.00,GST Sales,
PFIDEL1573/22-23,D-SO53566/22-23,17-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,MEMFLO-4-300-1,Main Location,Primary Batch,1.00,1.00,,,1900.00,1400.00,Nos,0,,500.01,1900.00,GST Sales,
PFIDEL1573/22-23,D-SO53566/22-23,17-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,MEMFLO-4-300-2,Main Location,Primary Batch,2.00,2.00,,,2850.00,2300.00,Nos,0,,1100.03,5700.00,GST Sales,
PFIDEL1573/22-23,D-SO53566/22-23,17-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,Media - Pebbels,Main Location,Primary Batch,100.00,100.00,,,6.00,3.00,Nos,0,,300.00,600.00,GST Sales,
PFIDEL1573/22-23,D-SO53566/22-23,17-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,PG 160 B,Main Location,Primary Batch,4.00,4.00,,,220.00,180.00,Nos,0,,160.00,880.00,GST Sales,
PFIDEL1573/22-23,D-SO53566/22-23,17-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,SFM-15-120-1200,Main Location,Primary Batch,1.00,1.00,,,375.00,243.38,Nos,0,,131.62,375.00,GST Sales,
PFIDEL1573/22-23,D-SO53566/22-23,17-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,"SPG 1054-2.5"" T",Main Location,Primary Batch,2.00,2.00,,,2500.00,2230.71,Nos,0,,538.61,5000.00,GST Sales,
PFIDEL1574/22-23,HFPL/2022-23/3186,17-Mar-23,Sales (22-23),HYPER FILTERATION PVT. LTD,,,,ECOLINE 4-300-3,Main Location,Primary Batch,3.00,3.00,,,8700.00,6765.78,Nos,0,,7602.66,26100.00,GST Sales,
PFIDEL1575/22-23,D-SO53568/22-23,17-Mar-23,Sales (22-23),Hydrateq Solutions,,,,KP 35,Main Location,Primary Batch,3.00,3.00,,,900.00,745.00,Nos,0,,465.00,2700.00,GST Sales,
PFIDEL1575/22-23,D-SO53568/22-23,17-Mar-23,Sales (22-23),Hydrateq Solutions,,,,KP 36,Main Location,Primary Batch,3.00,3.00,,,900.00,745.00,Nos,0,,465.00,2700.00,GST Sales,
PFIDEL1575/22-23,D-SO53568/22-23,17-Mar-23,Sales (22-23),Hydrateq Solutions,,,,PG 160 B,Main Location,Primary Batch,6.00,6.00,,,250.00,180.00,Nos,0,,420.00,1500.00,GST Sales,
PFIDEL1575/22-23,D-SO53568/22-23,17-Mar-23,Sales (22-23),Hydrateq Solutions,,,,PG 400 B,Main Location,Primary Batch,3.00,3.00,,,250.00,180.00,Nos,0,,210.00,750.00,GST Sales,
PFIDEL1576/22-23,D-SO53569/22-23,17-Mar-23,Sales (22-23),Malik  Lifesciences  Pvt. Ltd.,,,,"SP 10""",Main Location,Primary Batch,40.00,40.00,,,55.00,25.00,Nos,0,,1200.00,2200.00,GST Sales,
PFIDEL1576/22-23,D-SO53569/22-23,17-Mar-23,Sales (22-23),Malik  Lifesciences  Pvt. Ltd.,,,,"SP 20""",Main Location,Primary Batch,10.00,10.00,,,95.00,52.00,Nos,0,,430.00,950.00,GST Sales,
PFIDEL1577/22-23,D-SO53537/22-23,18-Mar-23,Sales (22-23),Alfatreat Performance,,,,BW 30 PRO 400,Main Location,Primary Batch,25.00,25.00,,,32350.00,30793.00,Nos,0,,38925.00,808750.00,GST Sales,
PFIDEL1578/22-23,D-SO53570/22-23,18-Mar-23,Sales (22-23),Om Sai Innovation,,,,"SPG 1665-4"" T",Main Location,Primary Batch,4.00,4.00,,,6900.00,6178.00,Nos,0,,2888.00,27600.00,GST Sales,
PFIDEL1579/22-23,D-SO53571/22-23,18-Mar-23,Sales (22-23),Techraft Enterprises,,,,C220 NA,Main Location,Primary Batch,100.00,100.00,,,114.00,108.00,Nos,0,,600.00,11400.00,GST Sales,
PFIDEL1579/22-23,D-SO53571/22-23,18-Mar-23,Sales (22-23),Techraft Enterprises,,,,"SPG 1665-4"" T",Main Location,Primary Batch,2.00,2.00,,,7100.00,6178.00,Nos,0,,1844.00,14200.00,GST Sales,
PFIDEL1580/22-23,D-SO53572/22-23,18-Mar-23,Sales (22-23),Sealux Industries,,,,"DS-TS 4""",Main Location,Primary Batch,10.00,10.00,,,450.00,382.00,Nos,0,,680.00,4500.00,GST Sales,
PFIDEL1580/22-23,D-SO53572/22-23,18-Mar-23,Sales (22-23),Sealux Industries,,,,TSF 1865 T&B,Main Location,Primary Batch,2.00,2.00,,,8500.00,7644.00,Nos,0,,1712.00,17000.00,GST Sales,
PFIDEL1581/22-23,D-SO53542/22-23,18-Mar-23,Sales (22-23),JE Water And Chemicals,,,,BW 30 365,Main Location,Primary Batch,1.00,1.00,,,31750.00,30746.00,Nos,0,,1004.00,31750.00,GST Sales,
PFIDEL1581/22-23,D-SO53542/22-23,18-Mar-23,Sales (22-23),JE Water And Chemicals,,,,LC HF 4040,Main Location,Primary Batch,2.00,2.00,,,7200.00,6217.48,Nos,0,,1965.04,14400.00,GST Sales,
PFIDEL1582/22-23,D-SO53573/22-23,18-Mar-23,Sales (22-23),Wellmount Appliances Pvt. Ltd.,,,,"DS-TS 4""",Main Location,Primary Batch,1.00,1.00,,,650.00,382.00,Nos,0,,268.10,650.00,GST Sales,
PFIDEL1582/22-23,D-SO53573/22-23,18-Mar-23,Sales (22-23),Wellmount Appliances Pvt. Ltd.,,,,PG 160 B,Main Location,Primary Batch,3.00,3.00,,,220.00,180.00,Nos,0,,120.10,660.00,GST Sales,
PFIDEL1583/22-23,D-SO53575/22-23,18-Mar-23,Sales (22-23),Ion Water Treatement (Baddi),,,,"10"" BB L 1.5""",Main Location,Primary Batch,1.00,1.00,,,375.00,260.00,Nos,0,,234.90,375.00,GST Sales,
PFIDEL1584/22-23,D-SO53577/22-23,20-Mar-23,Sales (22-23),Perfect Water Solutions India,,,,"SP 20""",Main Location,Primary Batch,25.00,25.00,,,75.00,52.00,Nos,0,,1225.50,1875.00,GST Sales,
PFIDEL1585/22-23,ENE/22-23/GEN - Koshi2217/840,20-Mar-23,Sales (22-23),ENE Fluidtek Pvt Ltd,,,,"CP 1.5""",Main Location,Primary Batch,25.00,25.00,,,105.00,58.00,Nos,0,,1301.42,2625.00,GST Sales,
PFIDEL1585/22-23,ENE/22-23/GEN - Koshi2217/840,20-Mar-23,Sales (22-23),ENE Fluidtek Pvt Ltd,,,,"CP 2""",Main Location,Primary Batch,8.00,8.00,,,145.00,65.00,Nos,0,,695.86,1160.00,GST Sales,
PFIDEL1585/22-23,ENE/22-23/GEN - Koshi2217/840,20-Mar-23,Sales (22-23),ENE Fluidtek Pvt Ltd,,,,CP 2.5,Main Location,Primary Batch,7.00,7.00,,,200.00,85.00,Nos,0,,872.42,1400.00,GST Sales,
PFIDEL1586/22-23,HFPL/2022-23/3115,20-Mar-23,Sales (22-23),HYPER FILTERATION PVT. LTD,,,,Fortilife XC 70,Main Location,Primary Batch,50.00,50.00,,,43000.00,41453.44,Nos,0,,79828.00,2150000.00,GST Sales,
PFIDEL1587/22-23,D-SO53579/22-23,20-Mar-23,Sales (22-23),RETAIL SALES,,,,BW 30 4040,Main Location,Primary Batch,6.00,6.00,,,10300.00,9055.00,Nos,0,,7470.00,61800.00,GST Sales,
PFIDEL1587/22-23,D-SO53579/22-23,20-Mar-23,Sales (22-23),RETAIL SALES,,,,Carbon 600 IV,Main Location,Primary Batch,50.00,50.00,,,25.00,14.00,Nos,0,,550.00,1250.00,GST Sales,
PFIDEL1587/22-23,D-SO53579/22-23,20-Mar-23,Sales (22-23),RETAIL SALES,,,,Media  - Coarse Silex,Main Location,Primary Batch,50.00,50.00,,,6.00,3.00,Nos,0,,150.00,300.00,GST Sales,
PFIDEL1587/22-23,D-SO53579/22-23,20-Mar-23,Sales (22-23),RETAIL SALES,,,,Media - Fine Sand,Main Location,Primary Batch,100.00,100.00,,,6.00,3.00,Nos,0,,300.00,600.00,GST Sales,
PFIDEL1587/22-23,D-SO53579/22-23,20-Mar-23,Sales (22-23),RETAIL SALES,,,,Media - Fine Silex,Main Location,Primary Batch,100.00,100.00,,,6.00,3.00,Nos,0,,300.00,600.00,GST Sales,
PFIDEL1587/22-23,D-SO53579/22-23,20-Mar-23,Sales (22-23),RETAIL SALES,,,,Media - Pebbels,Main Location,Primary Batch,50.00,50.00,,,6.00,3.00,Nos,0,,150.00,300.00,GST Sales,
PFIDEL1589/22-23,D-SO53578/22-23,21-Mar-23,Sales (22-23),STL Global Ltd,,,,"SP 30""",Main Location,Primary Batch,200.00,200.00,,,170.00,78.00,Nos,0,,18400.00,34000.00,GST Sales,
PFIDEL1590/22-23,D-SO53580/22-23,21-Mar-23,Sales (22-23),Delta Pure Technologies India Pvt Ltd (HR),,,,Media - Fine Silex,Main Location,Primary Batch,100.00,100.00,,,6.00,3.00,Nos,0,,300.00,600.00,GST Sales,
PFIDEL1591/22-23,D-SO53582/22-23,21-Mar-23,Sales (22-23),M/s Hydrosphere India,,,,LC HF 4040,Main Location,Primary Batch,8.00,8.00,,,6800.00,6217.11,Nos,0,,4663.12,54400.00,GST Sales,
PFIDEL1592/22-23,D-SO53574/22-23,22-Mar-23,Sales (22-23),RETAIL SALES,,,,C220 NA,Main Location,Primary Batch,150.00,150.00,,,115.00,108.00,Nos,0,,1533.37,17250.00,GST Sales,
PFIDEL1592/22-23,D-SO53574/22-23,22-Mar-23,Sales (22-23),RETAIL SALES,,,,Media - Fine Silex,Main Location,Primary Batch,100.00,100.00,,,6.00,3.00,Nos,0,,316.81,600.00,GST Sales,
PFIDEL1593/22-23,D-SO53587/22-23,22-Mar-23,Sales (22-23),Zen Pure Systems,,,08141766603,ECOLINE 4-300-1,Main Location,Primary Batch,2.00,2.00,,,4800.00,4136.00,Nos,0,,1328.00,9600.00,GST Sales,
PFIDEL1593/22-23,D-SO53587/22-23,22-Mar-23,Sales (22-23),Zen Pure Systems,,,08141766603,"FRP 2472 - 4""TB",Main Location,Primary Batch,2.00,2.00,,,24700.00,21066.00,Nos,0,,7268.00,49400.00,GST Sales,
PFIDEL1593/22-23,D-SO53587/22-23,22-Mar-23,Sales (22-23),Zen Pure Systems,,,08141766603,"FRP 3672 - 4""TB",Main Location,Primary Batch,2.00,2.00,,,40000.00,36292.00,Nos,0,,7416.00,80000.00,GST Sales,
PFIDEL1593/22-23,D-SO53587/22-23,22-Mar-23,Sales (22-23),Zen Pure Systems,,,08141766603,"FRP 4872 - 6""FLTB",Main Location,Primary Batch,1.00,1.00,,,81000.00,72720.00,Nos,0,,8280.00,81000.00,GST Sales,
PFIDEL1593/22-23,D-SO53587/22-23,22-Mar-23,Sales (22-23),Zen Pure Systems,,,08141766603,"SPG 1054-2.5"" T",Main Location,Primary Batch,10.00,10.00,,,2500.00,2232.77,Nos,0,,2672.30,25000.00,GST Sales,
PFIDEL1593/22-23,D-SO53587/22-23,22-Mar-23,Sales (22-23),Zen Pure Systems,,,08141766603,"SPG 1465-4"" T",Main Location,Primary Batch,3.00,3.00,,,5750.00,5146.23,Nos,0,,1811.31,17250.00,GST Sales,
PFIDEL1594/22-23,D-SO53588/22-23,22-Mar-23,Sales (22-23),S D Aquatech Pvt Ltd,,,,"FRP 2472 - 4""TB",Main Location,Primary Batch,2.00,2.00,,,24000.00,21066.00,Nos,0,,5868.00,48000.00,GST Sales,
PFIDEL1595/22-23,D-SO53584/22-23,22-Mar-23,Sales (22-23),Total Water Solution,,,,"BB 20""- 4""",Main Location,Primary Batch,250.00,250.00,,,215.00,190.00,Nos,0,,6250.00,53750.00,GST Sales,
PFIDEL1595/22-23,D-SO53584/22-23,22-Mar-23,Sales (22-23),Total Water Solution,,,,RESIN,Main Location,Primary Batch,500.00,500.00,,,93.00,83.00,Nos,0,,5000.00,46500.00,GST Sales,
PFIDEL1595/22-23,D-SO53584/22-23,22-Mar-23,Sales (22-23),Total Water Solution,,,,"SP 10""",Main Location,Primary Batch,50.00,50.00,,,35.00,25.00,Nos,0,,500.00,1750.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,"20"" PP Bag Assembly",Main Location,Primary Batch,1.00,1.00,,,1200.00,750.00,Nos,0,,450.00,1200.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,40NB SMF,Main Location,Primary Batch,2.00,2.00,,,1400.00,960.00,Nos,0,,880.01,2800.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,DP - ESD 604,Main Location,Primary Batch,3.00,3.00,,,3000.00,2000.00,Nos,0,,3000.03,9000.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,"DS-TS 4""",Main Location,Primary Batch,4.00,4.00,,,650.00,382.00,Nos,0,,1072.01,2600.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,FLOATY-3M,Main Location,Primary Batch,3.00,3.00,,,240.00,155.00,Nos,0,,255.00,720.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,FM 32 (0.6-6),Main Location,Primary Batch,1.00,1.00,,,1250.00,750.00,Nos,0,,500.00,1250.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,Media  - Coarse Silex,Main Location,Primary Batch,100.00,100.00,,,5.00,3.28,Nos,0,,172.00,500.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,Media - Fine Sand,Main Location,Primary Batch,200.00,200.00,,,5.00,3.00,Nos,0,,400.00,1000.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,Media - Fine Silex,Main Location,Primary Batch,300.00,300.00,,,5.00,3.00,Nos,0,,600.01,1500.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,Media - Pebbels,Main Location,Primary Batch,200.00,200.00,,,5.00,3.00,Nos,0,,400.00,1000.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,PG 160 B,Main Location,Primary Batch,1.00,1.00,,,220.00,180.00,Nos,0,,40.00,220.00,GST Sales,
PFIDEL1596/22-23,D-SO53586/22-23,22-Mar-23,Sales (22-23),Uttam Water Solutions,,,,TSF 2472 T&B,Main Location,Primary Batch,2.00,2.00,,,16300.00,16285.00,Nos,0,,30.12,32600.00,GST Sales,
PFIDEL1597/22-23,D-SO53591/22-23,22-Mar-23,Sales (22-23),Enhance Ecotech Solution Pvt. Ltd.,,,,IN 510 CT,Main Location,Primary Batch,1.00,1.00,,,2200.00,2021.43,Nos,0,,178.57,2200.00,GST Sales,
PFIDEL1597/22-23,D-SO53591/22-23,22-Mar-23,Sales (22-23),Enhance Ecotech Solution Pvt. Ltd.,,,,IN 510 P,Main Location,Primary Batch,1.00,1.00,,,5200.00,4050.00,Nos,0,,1150.00,5200.00,GST Sales,
PFIDEL1598/22-23,D-SO53593/22-23,22-Mar-23,Sales (22-23),Pratham FIlter  Industries [Mumbai GL],,,,FM 32 (0.6-6),Main Location,Primary Batch,4.00,4.00,,,750.00,750.00,Nos,0,,,3000.00,Branch Sales,
PFIDEL1599/22-23,D-SO53592/22-23,22-Mar-23,Sales (22-23),Osmotech,,,,"20"" PP Bag Assembly",Main Location,Primary Batch,2.00,2.00,,,1200.00,750.00,Nos,0,,900.00,2400.00,GST Sales,
PFIDEL1599/22-23,D-SO53592/22-23,22-Mar-23,Sales (22-23),Osmotech,,,,ECOLINE 4-300-1,Main Location,Primary Batch,10.00,10.00,,,4800.00,4136.00,Nos,0,,6640.00,48000.00,GST Sales,
PFIDEL1599/22-23,D-SO53592/22-23,22-Mar-23,Sales (22-23),Osmotech,,,,"S-STRAP 4""",Main Location,Primary Batch,24.00,24.00,,,125.00,80.00,Nos,0,,1080.00,3000.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,BW 30 PRO 400,Main Location,Primary Batch,5.00,5.00,,,32400.00,30793.00,Nos,0,,8035.00,162000.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,BW 30 PRO 4040,Main Location,Primary Batch,15.00,15.00,,,9450.00,9055.00,Nos,0,,5925.00,141750.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,"FRP 3072 - 4""TB",Main Location,Primary Batch,1.00,1.00,,,31650.00,28481.00,Nos,0,,3169.00,31650.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,"FRP 3672 - 4""TB",Main Location,Primary Batch,1.00,1.00,,,40350.00,36292.00,Nos,0,,4058.00,40350.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,"FRP 4272 - 6""FLTB",Main Location,Primary Batch,2.00,2.00,,,72000.00,61792.00,Nos,0,,20416.00,144000.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,"FRP 6386 - 6""FLTB",Main Location,Primary Batch,1.00,1.00,,,170000.00,142429.00,Nos,0,,27571.00,170000.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,"PP 30"" 5 UM",Main Location,Primary Batch,100.00,100.00,,,165.00,123.00,Nos,0,,4200.00,16500.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,RO - Head Noryl -Ecoline,Main Location,Primary Batch,2.00,2.00,,,8000.00,3572.00,Nos,0,,8856.00,16000.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,SFP-2880XP,Main Location,Primary Batch,2.00,2.00,,,138000.00,119929.13,Nos,0,,36141.74,276000.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,"SP 30""",Main Location,Primary Batch,200.00,200.00,,,105.00,78.00,Nos,0,,5400.00,21000.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,"SP BB 20""",Main Location,Primary Batch,90.00,90.00,,,190.00,145.00,Nos,0,,4050.00,17100.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,"SPG 1054-2.5"" T",Main Location,Primary Batch,10.00,10.00,,,2470.00,2232.77,Nos,0,,2372.30,24700.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,"SPG 1354-2.5"" T",Main Location,Primary Batch,12.00,12.00,,,3325.00,2874.66,Nos,0,,5404.08,39900.00,GST Sales,
PFIDEL1600/22-23,D-SO53585/22-23,22-Mar-23,Sales (22-23),PAUL WATER TREATMENT SERVICE,,,06522504112,"SPG 1665-4"" T",Main Location,Primary Batch,4.00,4.00,,,6900.00,6178.00,Nos,0,,2888.00,27600.00,GST Sales,
PFIDEL1602/22-23,D-SO53594/22-23,23-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,Carbon 600 IV,Main Location,Primary Batch,25.00,25.00,,,24.00,14.00,Nos,0,,250.01,600.00,GST Sales,
PFIDEL1602/22-23,D-SO53594/22-23,23-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,DS - ADP,Main Location,Primary Batch,2.00,2.00,,,220.00,125.00,Nos,0,,190.01,440.00,GST Sales,
PFIDEL1602/22-23,D-SO53594/22-23,23-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,Media - Fine Silex,Main Location,Primary Batch,100.00,100.00,,,6.00,3.00,Nos,0,,300.01,600.00,GST Sales,
PFIDEL1602/22-23,D-SO53594/22-23,23-Mar-23,Sales (22-23),S&S Envirotech Engineers,,,,TSF 1665,Main Location,Primary Batch,2.00,2.00,,,5500.00,4693.00,Nos,0,,1614.17,11000.00,GST Sales,
PFIDEL1603/22-23,D-SO53590/22-23,23-Mar-23,Sales (22-23),Sealux Industries,,,,TSF 1354,Main Location,Primary Batch,2.00,2.00,,,2900.00,2506.00,Nos,0,,788.02,5800.00,GST Sales,
PFIDEL1603/22-23,D-SO53590/22-23,23-Mar-23,Sales (22-23),Sealux Industries,,,,TSF 2162 T&B,Main Location,Primary Batch,2.00,2.00,,,12500.00,15750.00,Nos,0,,-6499.91,25000.00,GST Sales,
PFIDEL1603/22-23,D-SO53590/22-23,23-Mar-23,Sales (22-23),Sealux Industries,,,,TSF 3072 T&B,Main Location,Primary Batch,1.00,1.00,,,20800.00,18270.00,Nos,0,,2530.08,20800.00,GST Sales,
PFIDEL1603/22-23,D-SO53590/22-23,23-Mar-23,Sales (22-23),Sealux Industries,,,,VC 1.5,Main Location,Primary Batch,6.00,6.00,,,260.00,218.00,Nos,0,,252.01,1560.00,GST Sales,
PFIDEL1604/22-23,D-SO53595/22-23,23-Mar-23,Sales (22-23),HYPER FILTERATION PVT. LTD,,,,"S-STRAP 4""",Main Location,Primary Batch,6.00,6.00,,,150.00,80.00,Nos,0,,420.00,900.00,GST Sales,
PFIDEL1605/22-23,D-SO53596/22-23,24-Mar-23,Sales (22-23),Global Enterprises,,,,"20"" Blue L 1""",Main Location,Primary Batch,1.00,1.00,,,275.00,155.00,Nos,0,,130.94,275.00,GST Sales,
PFIDEL1605/22-23,D-SO53596/22-23,24-Mar-23,Sales (22-23),Global Enterprises,,,,25NB TMF,Main Location,Primary Batch,1.00,1.00,,,900.00,680.00,Nos,0,,255.81,900.00,GST Sales,
PFIDEL1605/22-23,D-SO53596/22-23,24-Mar-23,Sales (22-23),Global Enterprises,,,,FM 25 (0.25-2.5),Main Location,Primary Batch,2.00,2.00,,,750.00,325.00,Nos,0,,909.68,1500.00,GST Sales,
PFIDEL1605/22-23,D-SO53596/22-23,24-Mar-23,Sales (22-23),Global Enterprises,,,,KP 35,Main Location,Primary Batch,1.00,1.00,,,900.00,745.00,Nos,0,,190.81,900.00,GST Sales,
PFIDEL1605/22-23,D-SO53596/22-23,24-Mar-23,Sales (22-23),Global Enterprises,,,,KP 36,Main Location,Primary Batch,1.00,1.00,,,900.00,745.00,Nos,0,,190.81,900.00,GST Sales,
PFIDEL1605/22-23,D-SO53596/22-23,24-Mar-23,Sales (22-23),Global Enterprises,,,,LC HF 4040,Main Location,Primary Batch,1.00,1.00,,,7500.00,6217.04,Nos,0,,1581.34,7500.00,GST Sales,
PFIDEL1605/22-23,D-SO53596/22-23,24-Mar-23,Sales (22-23),Global Enterprises,,,,MEMFLO-4-300-1,Main Location,Primary Batch,1.00,1.00,,,1850.00,1400.00,Nos,0,,523.60,1850.00,GST Sales,
