Pratham Filter Industries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"J 106, Ansa Industrial Estate,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saki Vihar Road, Andheri ( East)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mumbai - 400072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phone - 02242046000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Movement Analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,,Pratham Filter Industries,,,,,
"PL 10"" 0.2 C7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,210.00,210.00,1.00 Nos,210.00,210.00,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,210.00,210.00,,,
"PL 10"" 0.2um",1.00 Nos,210.00,210.00,1.00 Nos,210.00,210.00,3.00 Nos,210.00,630.00,20.00 Nos,210.00,4200.00,,,,40.00 Nos,210.00,8400.00,50.00 Nos,210.00,10500.00,50.00 Nos,210.00,10500.00,50.00 Nos,210.00,10500.00,25.00 Nos,210.00,5250.00,,,,,,,,,,,,,,,,1.00 Nos,850.00,850.00,,,,,,,,,,,,,,,,7.00 Nos,210.00,1470.00,2.00 Nos,210.00,420.00,2.00 Nos,350.00,700.00
"PL 10"" 0.45 C7",1.00 Nos,210.00,210.00,1.00 Nos,210.00,210.00,,,,2.00 Nos,449.00,898.00,,,,1.00 Nos,450.00,450.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,210.00,210.00,2.00 Nos,330.00,660.00,,,,1.00 Nos,210.00,210.00
"PL 10"" 0.45 UM",1.00 Nos,212.73,212.73,1.00 Nos,212.73,212.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,650.00,650.00,,,,,,,,,,,,,,,,,,
"PL 10"" 05UM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00 Nos,450.00,1800.00,,,,1.00 Nos,500.00,500.00,,,,1.00 Nos,500.00,500.00,,,,,,,3.00 Nos,210.00,630.00,10.00 Nos,810.00,8100.00,,,,1.00 Nos,207.29,207.29
"PL 10"" 05UM C7",,,,,,,3.00 Nos,210.00,630.00,4.00 Nos,210.00,840.00,,,,,,,,,,,,,,,,,,,15.00 Nos,210.00,3150.00,15.00 Nos,210.00,3150.00,14.00 Nos,210.00,2940.00,4.00 Nos,450.00,1800.00,5.00 Nos,210.00,1050.00,15.00 Nos,210.00,3150.00,,,,,,,,,,,,,,,,,,,3.00 Nos,210.00,630.00,,,
"PL 10"" 10 UM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00 Nos,450.00,1350.00,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,850.00,850.00,,,,,,
"PL 10"" 10 UM C7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00 Nos,210.00,1680.00,8.00 Nos,450.00,3600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PL 20"" 01 UM",2.00 Nos,420.00,840.00,2.00 Nos,420.00,840.00,,,,,,,,,,3.00 Nos,900.00,2700.00,,,,3.00 Nos,900.00,2700.00,,,,,,,,,,,,,,,,,,,,,,3.00 Nos,750.00,2250.00,,,,,,,,,,,,,,,,,,,6.00 Nos,420.00,2520.00,6.00 Nos,750.00,4500.00
"PL 20"" 0.2UM",1.00 Nos,428.17,428.17,1.00 Nos,428.17,428.17,,,,42.00 Nos,537.62,22580.00,50.00 Nos,420.00,21000.00,10.00 Nos,420.00,4200.00,,,,25.00 Nos,420.00,10500.00,,,,20.00 Nos,420.00,8400.00,50.00 Nos,420.00,21000.00,,,,15.00 Nos,420.00,6300.00,39.00 Nos,546.92,21330.00,,,,4.00 Nos,750.00,3000.00,,,,22.00 Nos,420.00,9240.00,29.00 Nos,420.18,12185.32,8.00 Nos,810.67,6485.32,26.00 Nos,420.10,10922.56,51.00 Nos,433.38,22102.56,,,,9.00 Nos,422.61,3803.45
"PL 20"" 0.45 UM",1.00 Nos,420.00,420.00,1.00 Nos,420.00,420.00,,,,13.00 Nos,449.23,5840.00,,,,,,,29.00 Nos,420.00,12180.00,8.00 Nos,660.00,5280.00,,,,,,,,,,,,,,,,,,,,,,10.00 Nos,750.00,7500.00,,,,18.00 Nos,462.22,8320.00,25.00 Nos,420.00,10500.00,4.00 Nos,1200.00,4800.00,,,,2.00 Nos,800.00,1600.00,5.00 Nos,420.00,2100.00,17.00 Nos,625.88,10640.00
"PL 20"" 0.45 UM C7",,,,,,,,,,,,,1.00 Nos,420.00,420.00,1.00 Nos,420.00,420.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,899.00,899.00,,,,,,,,,,,,
"PL 20"" 05 C7",,,,,,,,,,,,,,,,,,,10.00 Nos,420.00,4200.00,10.00 Nos,1125.00,11250.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PL 20"" 05 UM",,,,,,,5.00 Nos,420.00,2100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,1200.00,1200.00,,,,,,
"PL 20"" 10 UM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.00 Nos,420.00,84000.00,200.00 Nos,700.00,140000.00,,,,,,,,,,,,,2.00 Nos,420.00,840.00,2.00 Nos,1000.00,2000.00,,,,,,
"PL 30"" 01 C7",,,,,,,,,,,,,,,,,,,,,,,,,9.00 Nos,630.00,5670.00,9.00 Nos,3200.00,28800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PL 30"" 01 UM",,,,,,,,,,,,,,,,,,,,,,2.00 Nos,1650.00,3300.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PL 30"" 0.2 C7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,630.00,1260.00
"PL 30"" 0.2um",,,,,,,24.00 Nos,630.00,15120.00,24.00 Nos,1200.00,28800.00,,,,,,,,,,,,,,,,,,,60.00 Nos,630.00,37800.00,60.00 Nos,1150.00,69000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PL 30"" 0.45um C7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.00 Nos,630.00,2520.00,,,
"PL 30"" 05 UM",,,,,,,,,,,,,,,,,,,50.00 Nos,628.34,31416.75,50.00 Nos,903.34,45166.75,,,,1.00 Nos,1200.00,1200.00,,,,,,,2.00 Nos,630.00,1260.00,,,,1.00 Nos,630.00,630.00,4.00 Nos,1350.00,5400.00,51.00 Nos,630.00,32130.00,30.00 Nos,1180.00,35400.00,3.00 Nos,630.00,1890.00,24.00 Nos,1506.25,36150.00,19.00 Nos,630.00,11970.00,17.00 Nos,1239.41,21070.00,4.00 Nos,628.77,2515.08,,,
"PL 40"" 0.2UM",24.00 Nos,840.00,20160.00,,,,56.00 Nos,840.00,47040.00,24.00 Nos,1800.00,43200.00,,,,56.00 Nos,1800.00,100800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00 Nos,840.00,840.00,1.00 Nos,1800.00,1800.00,,,,,,
"PL 40"" 0.45 UM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.00 Nos,840.00,87360.00,104.00 Nos,1300.00,135200.00,,,,,,,,,,4.00 Nos,1800.00,7200.00,,,,1.00 Nos,1050.00,1050.00
"PL 40"" 05 UM",,,,,,,,,,,,,5.00 Nos,880.00,4400.00,,,,,,,8.00 Nos,2325.00,18600.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,880.00,1760.00,,,
PL 717,114.00 Nos,93.66,10677.14,29.00 Nos,290.59,8427.14,,,,6.00 Nos,350.00,2100.00,,,,,,,,,,,,,,,,60.00 Nos,90.00,5400.00,,,,,,,,,,,,,108.00 Nos,90.93,9820.92,20.00 Nos,231.05,4620.92,,,,,,,2.00 Nos,91.49,182.98,2.00 Nos,91.49,182.98,,,,,,,2.00 Nos,111.20,222.40,29.00 Nos,116.29,3372.40
PL 732,1000.00 Nos,132.11,132110.00,2022.00 Nos,161.65,326865.00,20.00 Nos,132.11,2642.20,103.00 Nos,520.80,53642.20,2.00 Nos,132.11,264.22,271.00 Nos,210.38,57014.22,5.00 Nos,132.11,660.55,35.00 Nos,316.02,11060.55,505.00 Nos,115.17,58160.00,62.00 Nos,351.45,21790.00,32.00 Nos,127.88,4092.16,178.00 Nos,163.44,29092.16,320.00 Nos,115.87,37077.60,338.00 Nos,165.61,55977.60,600.00 Nos,115.00,69000.00,326.00 Nos,138.65,45200.00,30.00 Nos,123.92,3717.60,78.00 Nos,279.71,21817.60,,,,16.00 Nos,132.81,2125.00,,,,268.00 Nos,219.03,58700.00,25.00 Nos,123.67,3091.71,97.00 Nos,228.86,22199.62
"PP 10"" 10 UM",730.00 Nos,36.12,26369.98,815.00 Nos,55.88,45542.50,800.00 Nos,35.45,28363.13,682.00 Nos,54.86,37417.00,950.00 Nos,35.34,33574.56,683.00 Nos,52.84,36091.00,471.00 Nos,35.37,16660.59,794.00 Nos,58.85,46729.00,1350.00 Nos,35.02,47277.10,1108.00 Nos,47.83,52997.00,1200.00 Nos,34.79,41744.49,1166.00 Nos,54.88,63988.00,700.00 Nos,34.51,24157.07,457.00 Nos,56.75,25935.00,600.00 Nos,34.41,20647.88,700.00 Nos,56.51,39556.50,835.00 Nos,33.97,28365.99,801.00 Nos,56.44,45209.00,590.00 Nos,33.95,20030.33,407.00 Nos,56.23,22885.00,914.00 Nos,33.75,30847.27,1178.00 Nos,47.38,55816.00,1150.00 Nos,33.54,38568.20,1328.00 Nos,47.18,62655.92
"PP 10"" 1 UM",3901.00 Nos,38.09,148599.21,4326.00 Nos,49.80,215446.77,,,,108.00 Nos,60.28,6510.00,150.00 Nos,38.08,5712.00,460.00 Nos,53.94,24812.00,4900.00 Nos,37.61,184288.85,4475.00 Nos,48.72,218036.00,8600.00 Nos,37.34,321113.69,8501.00 Nos,49.18,418079.00,,,,75.00 Nos,60.00,4500.00,300.00 Nos,36.61,10983.90,252.00 Nos,61.15,15410.00,300.00 Nos,36.48,10944.28,100.00 Nos,60.00,6000.00,20.00 Nos,35.73,714.66,18.00 Nos,63.33,1140.00,,,,393.00 Nos,71.83,28230.00,,,,102.00 Nos,60.00,6120.00,214.00 Nos,28.36,6068.32,60.00 Nos,85.00,5100.00
"PP 10"" 25 UM",150.00 Nos,36.32,5448.02,200.00 Nos,55.50,11100.00,1650.00 Nos,35.35,58327.67,1502.00 Nos,47.15,70820.00,250.00 Nos,35.27,8818.30,110.00 Nos,56.36,6200.00,1200.00 Nos,35.36,42428.43,1278.00 Nos,47.99,61335.00,,,,135.00 Nos,56.11,7575.00,300.00 Nos,34.64,10391.25,160.00 Nos,55.94,8950.00,,,,100.00 Nos,55.00,5500.00,,,,10.00 Nos,65.00,650.00,,,,90.00 Nos,60.56,5450.00,290.00 Nos,33.78,9795.11,210.00 Nos,68.33,14350.00,,,,100.00 Nos,55.00,5500.00,310.00 Nos,33.18,10286.03,216.00 Nos,53.51,11558.88
"PP 10"" 5UM",4600.00 Nos,35.77,164521.28,4832.00 Nos,47.09,227537.00,4120.00 Nos,35.43,145954.24,2748.00 Nos,47.38,130210.30,2300.00 Nos,35.33,81247.76,2371.00 Nos,48.90,115933.00,1050.00 Nos,35.50,37273.92,2056.00 Nos,44.95,92423.00,930.00 Nos,34.72,32292.86,935.00 Nos,53.14,49685.00,2300.00 Nos,34.68,79752.60,1270.00 Nos,57.27,72727.00,300.00 Nos,34.39,10317.03,572.00 Nos,58.26,33325.00,1800.00 Nos,34.97,62946.35,2710.00 Nos,43.57,118064.00,1150.00 Nos,34.21,39340.57,1266.00 Nos,51.70,65446.00,2600.00 Nos,34.15,88797.40,1953.00 Nos,46.82,91443.00,1829.00 Nos,34.36,62836.32,2470.00 Nos,43.39,107175.67,1898.00 Nos,33.94,64410.02,2108.00 Nos,51.61,108796.57
"PP 20"" 10 UM",3700.00 Nos,72.35,267702.93,2499.00 Nos,85.50,213676.25,2289.00 Nos,72.13,165108.43,2456.00 Nos,78.62,193083.72,3030.00 Nos,74.23,224922.71,3001.00 Nos,78.84,236595.80,350.00 Nos,71.71,25100.04,829.00 Nos,108.04,89564.00,800.00 Nos,71.27,57014.68,1560.00 Nos,111.14,173375.00,3145.00 Nos,71.47,224757.89,3151.00 Nos,94.74,298516.80,1487.00 Nos,71.13,105771.65,1266.00 Nos,86.52,109537.50,2374.00 Nos,69.95,166061.79,811.00 Nos,91.32,74057.50,4500.00 Nos,70.80,318579.94,5612.00 Nos,70.42,395195.94,3535.00 Nos,69.73,246487.69,2740.00 Nos,72.25,197958.30,2225.00 Nos,69.91,155545.81,3905.00 Nos,80.50,314340.50,4837.00 Nos,69.43,335839.89,4004.00 Nos,76.26,305326.16
"PP 20"" 1 UM",2775.00 Nos,76.71,212873.15,2565.00 Nos,94.13,241454.00,1580.00 Nos,76.60,121026.94,1503.00 Nos,78.54,118050.00,600.00 Nos,76.47,45880.56,885.00 Nos,88.63,78436.00,2825.00 Nos,75.96,214592.59,2472.00 Nos,89.48,221194.50,500.00 Nos,75.38,37692.24,900.00 Nos,110.25,99228.00,2700.00 Nos,75.05,202645.95,1525.00 Nos,79.75,121624.00,400.00 Nos,75.34,30135.96,1300.00 Nos,88.24,114710.00,400.00 Nos,74.99,29996.73,725.00 Nos,106.24,77023.00,600.00 Nos,74.48,44686.13,617.00 Nos,80.47,49648.00,950.00 Nos,73.77,70085.24,1326.00 Nos,98.16,130158.00,625.00 Nos,73.71,46070.62,550.00 Nos,78.73,43301.00,15.00 Nos,75.98,1139.70,73.00 Nos,105.88,7728.91
"PP 20"" 25 UM",,,,100.00 Nos,124.50,12450.00,,,,39.00 Nos,118.10,4606.00,250.00 Nos,72.19,18046.60,15.00 Nos,113.07,1696.00,,,,85.00 Nos,119.41,10150.00,,,,55.00 Nos,120.00,6600.00,,,,85.00 Nos,112.94,9600.00,,,,59.00 Nos,115.76,6830.00,,,,78.00 Nos,117.18,9140.00,125.00 Nos,69.47,8684.00,,,,290.00 Nos,69.78,20236.32,330.00 Nos,93.29,30786.70,16.00 Nos,71.70,1147.20,66.00 Nos,110.56,7297.20,292.00 Nos,70.11,20473.00,150.00 Nos,116.67,17500.00
"PP 20"" 5 UM",6300.00 Nos,71.72,451814.52,6527.00 Nos,85.41,557467.00,2399.00 Nos,72.89,174856.14,2235.00 Nos,90.22,201646.24,4626.00 Nos,72.04,333275.13,4426.00 Nos,84.57,374319.60,1908.00 Nos,71.58,136565.98,1900.00 Nos,96.92,184140.50,2125.00 Nos,71.28,151459.87,1787.00 Nos,86.39,154386.00,1800.00 Nos,70.86,127545.81,2594.00 Nos,96.12,249342.00,1292.00 Nos,71.14,91914.27,1500.00 Nos,90.73,136088.76,3050.00 Nos,70.78,215891.25,3263.00 Nos,86.39,281906.00,3142.00 Nos,70.43,221300.14,3229.00 Nos,80.06,258522.90,4600.00 Nos,69.87,321386.62,4690.00 Nos,82.10,385070.00,4036.00 Nos,69.50,280514.32,3555.00 Nos,81.49,289679.25,3414.00 Nos,68.68,234474.13,3222.00 Nos,84.14,271104.28
"PP 30"" 10 UM",1375.00 Nos,102.12,140419.05,1250.00 Nos,118.26,147830.75,300.00 Nos,102.13,30637.50,489.00 Nos,125.15,61197.50,1025.00 Nos,101.60,104136.75,1075.00 Nos,133.95,143991.75,1600.00 Nos,95.12,152196.50,1125.00 Nos,111.32,125240.50,2000.00 Nos,94.82,189644.35,2145.00 Nos,132.73,284715.50,650.00 Nos,99.20,64482.80,400.00 Nos,121.50,48601.00,,,,50.00 Nos,170.00,8500.00,3350.00 Nos,98.78,330916.99,3325.00 Nos,124.39,413597.00,29.00 Nos,98.11,2845.19,71.00 Nos,134.72,9565.19,,,,225.00 Nos,118.44,26650.00,150.00 Nos,32.70,4905.50,250.00 Nos,117.62,29405.50,1028.00 Nos,96.76,99473.68,872.00 Nos,127.12,110851.94
"PP 30"" 1 UM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.00 Nos,108.29,59559.30,200.00 Nos,108.31,21662.00,850.00 Nos,108.25,92009.50,1000.00 Nos,144.13,144129.00,,,,,,,,,,11.00 Nos,110.04,1210.44
"PP 30"" 25 UM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.00 Nos,91.49,914.90,,,
"PP 30"" 5 UM",4650.00 Nos,102.23,475381.09,3750.00 Nos,120.85,453195.75,3842.00 Nos,101.75,390912.53,3935.00 Nos,122.42,481718.00,3180.00 Nos,101.62,323159.41,3849.00 Nos,124.56,479438.50,2405.00 Nos,101.27,243563.25,1880.00 Nos,115.25,216667.85,4097.00 Nos,97.85,400888.07,4464.00 Nos,127.32,568344.00,3400.00 Nos,100.15,340516.30,3400.00 Nos,121.97,414709.00,4431.00 Nos,99.93,442799.28,4106.00 Nos,122.26,501982.71,2975.00 Nos,99.45,295855.38,3046.00 Nos,120.81,367987.00,5481.00 Nos,99.41,544839.66,5374.00 Nos,114.63,616019.44,1250.00 Nos,98.78,123476.35,1380.00 Nos,118.14,163035.00,1775.00 Nos,92.84,164791.95,1675.00 Nos,109.63,183638.00,2500.00 Nos,98.52,246289.35,2743.00 Nos,119.84,328729.36
"PP 40"" 10 UM",200.00 Nos,141.44,28287.38,20.00 Nos,220.00,4400.00,750.00 Nos,141.02,105768.43,728.00 Nos,171.16,124604.00,,,,100.00 Nos,260.00,26000.00,1047.00 Nos,139.82,146387.38,722.00 Nos,162.43,117276.32,106.00 Nos,149.64,15861.44,178.00 Nos,203.42,36209.00,125.00 Nos,138.52,17314.58,50.00 Nos,179.88,8993.75,,,,,,,1150.00 Nos,138.87,159698.03,950.00 Nos,150.60,143068.75,,,,,,,,,,,,,50.00 Nos,,,,,,134.00 Nos,136.77,18327.79,397.00 Nos,183.87,72998.07
"PP 40"" 1 UM",475.00 Nos,162.94,77396.39,525.00 Nos,260.12,136561.25,,,,,,,675.00 Nos,162.15,109453.82,650.00 Nos,241.18,156770.00,100.00 Nos,161.77,16176.90,150.00 Nos,214.08,32112.50,900.00 Nos,160.84,144754.31,750.00 Nos,230.11,172581.00,600.00 Nos,160.06,96037.60,630.00 Nos,246.67,155400.00,575.00 Nos,159.45,91682.05,575.00 Nos,250.54,144057.75,625.00 Nos,191.74,119839.84,335.00 Nos,172.61,57822.75,400.00 Nos,162.37,64948.17,500.00 Nos,267.04,133522.00,,,,,,,,,,,,,2.00 Nos,163.20,326.40,150.00 Nos,333.00,49950.00
"PP 40"" 5 UM",1550.00 Nos,145.16,224997.35,1100.00 Nos,204.38,224823.25,2032.00 Nos,146.00,296671.29,2050.00 Nos,182.77,374672.00,1950.00 Nos,143.48,279780.27,1875.00 Nos,181.93,341126.00,3425.00 Nos,144.75,495766.25,3525.00 Nos,183.90,648247.25,725.00 Nos,143.24,103847.25,900.00 Nos,206.93,186235.00,3600.00 Nos,141.80,510471.51,3603.00 Nos,197.94,713195.75,1950.00 Nos,141.59,276095.01,2000.00 Nos,195.29,390575.50,1850.00 Nos,149.74,277012.39,1410.00 Nos,160.48,226270.75,914.00 Nos,141.44,129273.68,1100.00 Nos,185.77,204348.00,775.00 Nos,140.00,108501.26,450.00 Nos,178.03,80113.00,275.00 Nos,142.31,39136.25,358.00 Nos,161.87,57949.75,1002.00 Nos,140.28,140555.79,1291.00 Nos,199.91,258084.07
"PP 5""",36.00 Nos,27.50,990.00,42.00 Nos,36.29,1524.00,220.00 Nos,4.19,922.35,190.00 Nos,42.63,8100.00,452.00 Nos,,,50.00 Nos,40.00,2000.00,158.00 Nos,,,,,,,,,130.00 Nos,40.00,5200.00,,,,,,,,,,115.00 Nos,38.00,4370.00,,,,130.00 Nos,43.85,5700.00,,,,55.00 Nos,42.27,2325.00,,,,,,,,,,,,,,,,85.00 Nos,40.00,3400.00
PP YARN,12350.00 KGS,218.23,2695088.50,10380.00 KGS,215.96,2241638.88,7037.00 KGS,207.34,1459050.33,6057.25 KGS,214.38,1298545.56,12870.00 KGS,203.30,2616497.65,11974.45 KGS,209.64,2510353.88,8812.00 KGS,196.72,1733504.24,5148.76 KGS,210.38,1083181.10,9880.00 KGS,194.53,1921991.50,9754.59 KGS,204.23,1992144.82,7670.00 KGS,193.22,1482033.80,8623.10 KGS,204.56,1763939.76,2080.70 KGS,198.09,412165.86,4289.32 KGS,203.13,871280.78,12324.00 KGS,188.72,2325781.52,10272.74 KGS,199.98,2054383.68,12055.00 KGS,184.85,2228310.00,11484.08 KGS,198.84,2283465.98,10955.00 KGS,177.34,1942738.95,9376.15 KGS,188.26,1765123.68,10560.00 KGS,188.35,1988999.90,10767.18 KGS,193.79,2086593.05,9419.00 KGS,188.02,1770969.12,10009.72 KGS,195.52,1957108.85
"PT 10"" 0.2 C7",,,,1.00 Nos,1246.00,1246.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"QP 1054 - 2.5"" T",98.00 Nos,1880.00,184240.00,58.00 Nos,1909.81,110769.00,52.00 Nos,1880.00,97760.00,60.00 Nos,1936.00,116160.00,,,,,,,80.00 Nos,1850.00,148000.00,,,,,,,12.00 Nos,1963.33,23560.00,,,,40.00 Nos,1944.20,77768.00,,,,,,,,,,,,,,,,84.00 Nos,2200.00,184800.00,,,,6.00 Nos,1800.00,10800.00,6.00 Nos,1760.00,10560.00,6.00 Nos,900.00,5400.00,26.00 Nos,1815.85,47212.00,24.00 Nos,1200.00,28800.00
"QP 1248 - 2.5"" T",140.00 Nos,2225.00,311500.00,91.00 Nos,2287.73,208183.00,50.00 Nos,2225.00,111250.00,4.00 Nos,2550.00,10200.00,40.00 Nos,2225.00,89000.00,9.00 Nos,2400.00,21600.00,,,,,,,,,,30.00 Nos,2292.00,68760.00,,,,20.00 Nos,2292.00,45840.00,,,,2.00 Nos,2600.00,5200.00,,,,4.00 Nos,2450.00,9800.00,,,,52.00 Nos,2379.23,123720.00,,,,4.00 Nos,2292.00,9168.00,,,,,,,1.00 Nos,2292.00,2292.00,1.00 Nos,1100.00,1100.00
"QP 1354 - 2.5"" T",261.00 Nos,2625.00,685125.00,199.00 Nos,2616.15,520614.00,109.00 Nos,2625.00,286125.00,192.00 Nos,2704.00,519168.00,114.00 Nos,2625.00,299250.00,128.00 Nos,2805.89,359154.00,146.00 Nos,2475.00,361350.00,28.00 Nos,2704.00,75712.00,,,,30.00 Nos,2704.00,81120.00,,,,88.00 Nos,2704.00,237952.00,,,,,,,,,,5.00 Nos,2900.00,14500.00,,,,103.00 Nos,2609.09,268736.00,,,,14.00 Nos,1500.00,21000.00,,,,,,,140.00 Nos,2704.00,378560.00,140.00 Nos,2100.00,294000.00
"QP 1465 - 4"" T",95.00 Nos,4150.00,394250.00,62.00 Nos,4277.82,265225.00,20.00 Nos,4150.00,83000.00,47.00 Nos,4275.00,200925.00,10.00 Nos,4150.00,41500.00,11.00 Nos,4304.55,47350.00,20.00 Nos,4000.00,80000.00,,,,,,,,,,,,,6.00 Nos,4275.00,25650.00,,,,20.00 Nos,4275.00,85500.00,,,,,,,,,,2.00 Nos,4600.00,9200.00,,,,,,,,,,,,,19.00 Nos,4275.00,81225.00,19.00 Nos,470.00,8930.00
"QP 1665 - 4"" T",85.00 Nos,4625.00,393125.00,58.00 Nos,4791.38,277900.00,30.00 Nos,4625.00,138750.00,34.00 Nos,4764.00,161976.00,20.00 Nos,4625.00,92500.00,21.00 Nos,4764.00,100044.00,30.00 Nos,4500.00,135000.00,13.00 Nos,4764.00,61932.00,,,,5.00 Nos,4764.00,23820.00,,,,10.00 Nos,4764.00,47640.00,,,,10.00 Nos,4764.00,47640.00,,,,,,,,,,19.00 Nos,4700.00,89300.00,,,,,,,4.00 Nos,4764.00,19056.00,4.00 Nos,1000.00,4000.00,19.00 Nos,4764.00,90516.00,19.00 Nos,590.00,11210.00
"QP 2162 - 4"" T&B",,,,,,,8.00 Nos,12000.00,96000.00,,,,8.00 Nos,12000.00,96000.00,5.00 Nos,12360.00,61800.00,10.00 Nos,11800.00,118000.00,6.00 Nos,12360.00,74160.00,,,,,,,,,,12.00 Nos,12360.00,148320.00,,,,,,,,,,,,,,,,3.00 Nos,14000.00,42000.00,,,,,,,,,,,,,,,,,,
"QP 2472 - 4"" T&B",20.00 Nos,14000.00,280000.00,11.00 Nos,15042.18,165464.00,2.00 Nos,14000.00,28000.00,6.00 Nos,14766.67,88600.00,4.00 Nos,14000.00,56000.00,6.00 Nos,14420.00,86520.00,10.00 Nos,14000.00,140000.00,4.00 Nos,14420.00,57680.00,,,,2.00 Nos,14420.00,28840.00,,,,6.00 Nos,14420.00,86520.00,,,,,,,,,,2.00 Nos,16500.00,33000.00,,,,,,,,,,,,,,,,,,,,,,,,
"QP 3072 - 4"" T&B",,,,,,,,,,,,,2.00 Nos,20500.00,41000.00,1.00 Nos,21424.00,21424.00,,,,2.00 Nos,21424.00,42848.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"QP 3672 - 4"" T&B",,,,,,,2.00 Nos,24800.00,49600.00,2.00 Nos,25544.00,51088.00,4.00 Nos,24800.00,99200.00,3.00 Nos,25544.00,76632.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00 Nos,26000.00,52000.00,,,744.00,,,,,,,,,,2.00 Nos,25544.00,51088.00,2.00 Nos,14200.00,28400.00
RB 732,,,,18.00 Nos,565.00,10170.00,,,,25.00 Nos,579.20,14480.00,,,,,,,74.00 Nos,180.00,13320.00,50.00 Nos,474.40,23720.00,100.00 Nos,180.00,18000.00,54.00 Nos,287.04,15500.00,,,,,,,,,,70.00 Nos,270.00,18900.00,116.00 Nos,180.00,20880.00,82.00 Nos,298.17,24450.00,,,,14.00 Nos,496.43,6950.00,,,,12.00 Nos,497.50,5970.00,122.00 Nos,250.00,30500.00,60.00 Nos,496.33,29780.00,14.00 Nos,180.00,2520.00,31.00 Nos,400.12,12403.76
